src_ip,dst_ip,sport,dsport,proto,duration,bytes,packets,src_bytes,dst_bytes,src_pkts,dst_pkts,label,type
192.168.98.12,10.0.215.128,26209,80,6,5.722665964683948,64,1,506,12504,22,25,1,scanning
192.168.19.101,10.0.178.77,11399,3389,17,6.007196655331982,46,59,1999,435,22,29,0,normal
192.168.44.187,10.0.188.251,28131,445,17,21.161744198181246,333227,44,1692,7015,27,31,0,normal
192.168.251.49,10.0.224.242,31508,445,6,0.3908702754325694,2928,45,36942,1072,32,28,0,normal
192.168.189.17,10.0.15.36,63799,445,17,2.7982642551940042,62773,39,21990,539,23,19,1,ransomware
192.168.74.57,10.0.241.63,36653,3389,17,1.3662364056415,2653,55,53,660,23,22,0,normal
192.168.55.241,10.0.69.214,46634,80,6,4.977027727203824,1349,42,2240,105,21,29,0,normal
192.168.47.12,10.0.208.169,51831,22,17,8.220449169594499,579,58,4520,454,31,20,0,normal
192.168.62.80,10.0.74.24,51931,80,6,16.952876317060124,10189,58,1297,82,30,27,0,normal
192.168.216.83,10.0.210.49,58413,443,6,3.0311433531632392,2214,52,390,426,34,25,0,normal
192.168.8.223,10.0.146.7,26859,80,6,7.713997768183938,1289,32,17282,1619,20,19,1,injection
192.168.149.81,10.0.4.90,30767,80,17,12.44768227650585,19,45,2122,9095,26,23,0,normal
192.168.215.229,10.0.197.60,31941,80,6,5.749403167401118,1895,48,136,21441,26,21,0,normal
192.168.118.208,10.0.55.16,40019,3389,6,1.3901939433321544,346,55,7723,1069,34,25,1,backdoor
192.168.198.200,10.0.227.218,54814,3389,17,4.680607224448014,1048,62,2794,115,25,17,0,normal
192.168.25.210,10.0.210.29,12448,8080,6,17.52480383658797,4781,36,302,988,14,25,0,normal
192.168.89.12,10.0.151.245,10667,445,17,21.931711212264098,873,50,238,793,42,28,0,normal
192.168.143.59,10.0.14.79,11334,8080,6,5.141139461041232,1151,47,223,15297,30,24,0,normal
192.168.154.233,10.0.177.33,19975,445,6,10.901295643609231,296640,4635,11701,6316,26,22,1,ddos
192.168.109.26,10.0.153.21,27592,443,6,1.1179017575413985,1082,38,3565,1746,23,19,0,normal
192.168.47.32,10.0.145.23,16257,8080,17,1.4123358350420472,361,41,7423,22957,27,23,0,normal
192.168.10.16,10.0.57.235,14224,8080,6,15.276096582310021,95,45,1650,398,16,18,0,normal
192.168.199.145,10.0.209.186,53299,22,6,0.7264895973881578,5843,44,280,3842,29,20,0,normal
192.168.151.26,10.0.142.93,22572,80,17,1.0604396903103726,1061,30,223,399,17,25,0,normal
192.168.213.86,10.0.20.158,11556,3389,6,2.728367418009247,106,46,9379,427,31,30,1,backdoor
192.168.250.135,10.0.19.181,24489,8080,1,4.452923503285245,36001,43,2677,17,26,27,0,normal
192.168.14.79,10.0.103.184,22315,3389,17,4.629398029777898,5860,53,644,1341,34,24,0,normal
192.168.117.7,10.0.77.210,43472,445,6,1.7263864989847502,67072,1048,1144,1419,20,22,1,ddos
192.168.137.115,10.0.151.190,31604,8080,6,12.66715981603938,728,48,8072,833,25,25,0,normal
192.168.176.72,10.0.238.33,27173,445,6,12.331400487094085,24168,58,3382,2719,21,29,0,normal
192.168.242.59,10.0.231.232,22370,8080,6,2.4884616632149164,2098,54,911,8095,28,26,0,normal
192.168.215.221,10.0.18.73,11643,443,17,2.848384136923057,53128,37,999,1058,29,26,1,ransomware
192.168.82.223,10.0.161.160,40942,22,1,6.061656813476089,19647,42,336,3666,24,22,1,ransomware
192.168.222.116,10.0.189.182,2790,445,6,5.4383008592302575,2131,55,1148,2315,27,27,0,normal
192.168.167.227,10.0.17.19,4573,80,6,2.4087377189291415,34868,47,616,9440,14,29,0,normal
192.168.146.187,10.0.219.70,19717,80,6,2.674261938822297,1305,45,992,3185,35,28,0,normal
192.168.234.103,10.0.227.120,63043,443,6,2.1388522400674086,952,54,371,41986,28,29,0,normal
192.168.17.14,10.0.101.34,32946,443,6,1.3419142445257863,307328,4802,75,1862,23,26,1,ddos
192.168.159.152,10.0.84.153,60772,80,6,3.0637229614019206,20524,42,7387,168,28,28,0,normal
192.168.227.108,10.0.196.74,43426,80,6,5.798729177021064,1635,49,3450,13678,32,31,1,injection
192.168.188.45,10.0.202.88,63161,80,6,6.773333266086202,3666,54,644,3955,23,25,0,normal
192.168.98.131,10.0.85.11,35768,22,17,7.54510506744806,593,50,576,2837,28,29,1,backdoor
192.168.37.171,10.0.91.144,49352,8080,6,2.3478747133497575,442,38,68,50,31,22,0,normal
192.168.168.218,10.0.218.189,13189,22,17,7.233110013752223,312896,4889,9244,21539,28,24,1,ddos
192.168.183.215,10.0.253.222,24588,80,6,0.03268819781417839,25379,64,13465,8128,18,27,0,normal
192.168.108.39,10.0.127.113,36282,80,17,3.241346513411507,1260,48,919,2055,28,30,1,xss
192.168.15.120,10.0.80.7,26325,80,6,7.89707570408611,14502,41,2108,3,23,20,0,normal
192.168.241.4,10.0.16.227,45787,22,17,4.971865736235375,7281,50,151,557,26,18,0,normal
192.168.93.214,10.0.250.16,21789,22,17,3.2128704067212737,7061,62,1301,50274,22,28,0,normal
192.168.153.141,10.0.168.254,45811,445,6,5.173147827689983,3893,51,276,2847,22,22,0,normal
192.168.210.161,10.0.12.35,56163,445,6,11.872876715068603,9174,50,278,97,20,26,0,normal
192.168.16.237,10.0.241.21,8449,22,17,4.177954284875478,2742,46,615,359,16,18,0,normal
192.168.170.108,10.0.178.171,13881,8080,17,8.041847203769258,9122,49,469,494,24,24,0,normal
192.168.126.194,10.0.228.240,53795,445,17,19.749331896295693,18678,53,848,10492,12,34,0,normal
192.168.55.227,10.0.17.32,28487,445,17,6.113539443529032,240,56,9075,53,28,20,0,normal
192.168.170.34,10.0.41.134,23468,3389,6,4.258672350044721,26705,53,16,9083,21,22,0,normal
192.168.158.251,10.0.216.27,63977,3389,6,0.19103306268762765,2655,59,377,5320,34,23,0,normal
192.168.247.13,10.0.148.153,42481,445,6,2.3458430758719047,55072,57,3879,97200,24,29,0,normal
192.168.141.18,10.0.66.137,37768,80,1,4.167137721885265,37832,53,1618,3183,30,23,0,normal
192.168.160.96,10.0.92.181,15229,8080,6,7.977837063261255,379,46,230,91,27,28,0,normal
192.168.227.123,10.0.61.166,1728,443,6,2.8821995246081404,2984,53,73895,996,31,31,0,normal
192.168.39.46,10.0.3.212,6476,445,17,16.10166890644837,71,55,241033,150,24,23,0,normal
192.168.244.29,10.0.198.103,46641,3389,17,1.5858548203682157,1377,44,1063,2387,32,34,1,backdoor
192.168.190.241,10.0.225.55,39886,80,6,6.82397949439965,1341,47,150,35803,21,23,1,injection
192.168.221.62,10.0.1.101,62495,8080,6,2.715292988737052,16218,55,663,197,24,33,0,normal
192.168.245.236,10.0.198.45,4705,3389,6,3.327548148322345,3423,60,115,7066,23,17,0,normal
192.168.185.16,10.0.226.175,21546,8080,6,8.11013496373424,7226,61,2443,317,33,24,0,normal
192.168.184.236,10.0.207.237,19324,80,17,1.7564136948635687,882,50,3467,49,36,21,1,injection
192.168.239.121,10.0.26.121,10590,3389,6,0.509123074951837,2869,44,7868,26832,30,23,0,normal
192.168.10.158,10.0.142.250,8525,80,17,3.672508924181193,590,51,2437,1746,16,31,1,injection
192.168.153.103,10.0.182.199,2869,445,17,3.7623060582933645,5245,50,1732,2930,24,24,0,normal
192.168.84.133,10.0.46.122,54830,80,6,7.976880529072733,48023,40,146,6145,24,30,0,normal
192.168.65.222,10.0.31.216,40205,443,6,17.260223282724677,2660,54,95,36,21,24,0,normal
192.168.177.3,10.0.59.223,58287,80,6,0.2844429435566652,192,50,19,644,25,30,0,normal
192.168.173.142,10.0.29.106,41782,22,6,4.478636501480361,4414,39,1289,41,27,21,0,normal
192.168.120.158,10.0.224.17,43420,22,6,5.717188466927203,12220,47,6164,385,28,26,1,backdoor
192.168.242.68,10.0.142.232,14254,8080,17,21.273042210173728,475,48,10974,10922,26,21,0,normal
192.168.146.190,10.0.164.186,64062,80,6,14.28770253603277,64,1,5855,2694,33,18,1,scanning
192.168.37.153,10.0.240.24,53266,22,17,6.231805901155764,904,45,526,319,22,20,0,normal
192.168.176.193,10.0.109.191,18778,80,6,3.688520406298318,651,44,45175,1152,27,30,0,normal
192.168.181.238,10.0.246.91,52104,80,6,0.8808461399987675,1202,45,164,819,20,32,1,injection
192.168.207.73,10.0.25.187,35428,443,1,2.4239748606115135,5103,53,149,2042,28,35,0,normal
192.168.143.49,10.0.32.116,23588,22,6,4.3988578068766415,112643,64,5081,313,25,15,0,normal
192.168.121.88,10.0.82.110,33386,80,6,6.458565809254866,6207,50,18260,858,16,30,0,normal
192.168.196.140,10.0.146.37,58459,8080,6,5.044766015111087,686,51,39549,1484,29,30,0,normal
192.168.187.250,10.0.26.137,19251,80,6,6.260964686955336,8320,47,8056,2569,29,19,0,normal
192.168.37.61,10.0.252.227,25784,3389,17,2.803165941387486,14775,64,4765,1700,32,22,0,normal
192.168.229.171,10.0.64.72,63191,80,6,6.502919476877551,30373,59,5572,41,26,37,0,normal
192.168.124.198,10.0.148.182,30747,443,6,0.775913387550352,252,46,628,88,29,24,0,normal
192.168.39.184,10.0.106.86,59939,445,6,0.8871853970773447,66577,43,220,3819,28,28,0,normal
192.168.63.46,10.0.211.158,48499,443,17,0.8886534299075755,4568,57,1899,659,20,20,0,normal
192.168.88.11,10.0.53.92,18239,443,6,11.075846186557833,99348,58,36,450,38,26,0,normal
192.168.62.77,10.0.99.235,62808,22,6,0.3954003653631019,4069,55,591,663,19,18,0,normal
192.168.226.153,10.0.191.11,6562,443,6,8.085041798810023,9447,51,379,661,28,21,0,normal
192.168.199.52,10.0.31.177,22723,80,6,1.3300654038459654,447,51,3521,31,25,23,0,normal
192.168.4.59,10.0.240.231,44109,445,6,3.15960137601272,21368,47,1703,34842,19,24,0,normal
192.168.72.148,10.0.100.222,13478,8080,6,12.382109464731379,345,51,21438,875,24,30,0,normal
192.168.93.63,10.0.87.147,49241,443,6,4.40868848768768,5102,50,5679,1129,27,26,0,normal
192.168.54.117,10.0.140.15,42247,22,6,1.1793565726628383,1260,13,305,1283,25,26,1,password
192.168.243.237,10.0.159.171,63959,22,6,1.6710045125047424,2499,47,4209,7513,29,29,0,normal
192.168.110.74,10.0.101.165,22735,22,17,12.656635425355292,26119,39,34,4303,24,22,0,normal
192.168.107.226,10.0.207.29,16083,8080,17,2.785603860101655,1465,44,4744,944,27,22,0,normal
192.168.57.218,10.0.114.107,49422,8080,6,4.421362682671143,27210,53,246,191,36,27,0,normal
192.168.169.241,10.0.154.108,2310,80,6,3.080302927506025,71424,1116,325,13008,16,22,1,ddos
192.168.250.3,10.0.130.84,35321,8080,6,2.377598780076289,3873,48,16089,1226,22,28,0,normal
192.168.120.6,10.0.15.244,43792,8080,17,1.26337114938348,219615,40,2390,3604,25,27,0,normal
192.168.5.5,10.0.132.214,40447,22,6,5.794861766387789,64,1,745,125,33,15,1,scanning
192.168.54.47,10.0.50.166,35669,80,17,6.3335341287131985,126016,1969,8373,4016,29,34,1,ddos
192.168.215.177,10.0.23.59,43733,445,6,1.6071257117587048,3943,52,20879,63,22,32,0,normal
192.168.9.99,10.0.90.115,27509,8080,6,7.7797426785598836,1539,42,148,495,32,28,0,normal
192.168.20.122,10.0.75.156,60991,80,1,9.639105740557719,402,46,263,1430,21,25,0,normal
192.168.241.61,10.0.248.194,33291,443,17,12.671015773728193,183193,52,5554,35405,22,28,0,normal
192.168.123.234,10.0.123.136,65233,22,17,0.8789888984022344,1322,49,2024,4091,18,24,0,normal
192.168.163.178,10.0.157.139,55607,80,6,1.8114798733894901,1859,54,26,19434,28,22,1,injection
192.168.82.62,10.0.229.18,59565,22,6,9.843199787728018,18300,43,38768,2751,36,26,1,ransomware
192.168.145.216,10.0.183.254,52654,22,6,1.10660233838195,6086,42,418,119,24,21,0,normal
192.168.3.160,10.0.50.142,46847,3389,6,0.017372441466516217,1967,39,146,120,19,21,0,normal
192.168.227.230,10.0.118.202,28110,80,6,10.23302544817039,2704,49,1122,5027,21,29,0,normal
192.168.13.120,10.0.227.137,17508,443,6,1.9759610901123845,2147,54,6661,147,28,23,0,normal
192.168.125.239,10.0.227.139,4111,8080,6,2.6764243451717014,6981,45,10607,50,28,21,0,normal
192.168.89.73,10.0.191.108,39620,443,6,2.955968542933744,15335,51,1229,155,26,29,0,normal
192.168.68.142,10.0.204.67,57601,80,17,9.42841487656321,2028,51,174845,1875,25,31,0,normal
192.168.101.98,10.0.181.167,60287,22,17,2.061634063704499,529290,40,310557,224,20,29,0,normal
192.168.11.105,10.0.78.184,19699,3389,6,11.141094757038397,18463,57,2686,13498,21,26,1,ransomware
192.168.184.67,10.0.156.75,55643,80,6,4.7978069696768575,2948,50,968,2576,24,29,0,normal
192.168.123.220,10.0.39.25,61688,445,6,3.746331280910619,213,54,559,1600,23,21,0,normal
192.168.29.137,10.0.21.138,25704,445,17,1.9697669184378872,3746,59,807,2381,26,20,0,normal
192.168.195.153,10.0.171.15,18101,80,6,1.3966631068709567,15180,54,21811,3668,29,21,0,normal
192.168.226.76,10.0.211.48,55962,8080,17,4.891607902958355,15415,46,2146,3776,28,30,0,normal
192.168.170.9,10.0.86.149,39198,443,17,2.9610295173510837,73,59,6251,214,21,22,0,normal
192.168.207.40,10.0.188.116,12456,80,6,12.068477758122324,1043,54,4393,13647,29,42,1,injection
192.168.25.5,10.0.236.224,4515,8080,6,3.3828144771333246,1140,49,3687,3851,24,31,0,normal
192.168.139.187,10.0.50.151,47150,3389,1,3.5850985437445666,59539,54,9683,497,18,23,0,normal
192.168.226.216,10.0.141.69,47146,22,6,2.69546779409336,3817,44,5739,5142,23,22,0,normal
192.168.124.207,10.0.4.220,4416,22,6,7.785721770929447,30,49,2845,76,17,21,0,normal
192.168.38.72,10.0.78.200,63281,445,1,2.76552810909474,6227,52,43904,6064,24,22,0,normal
192.168.251.133,10.0.9.121,3292,3389,6,1.5690489031203119,60,46,78,1950,24,24,0,normal
192.168.176.90,10.0.115.163,39424,8080,17,171.07206848330915,7333,55,1931,15,21,25,1,mitm
192.168.146.198,10.0.101.149,37575,80,17,4.5419627907000635,526705,50,381,59620,29,27,0,normal
192.168.37.60,10.0.186.146,29112,443,17,4.476441913947019,45283,45,6899,80,24,27,0,normal
192.168.176.205,10.0.97.200,15503,80,6,4.718594943936022,5002,56,41,3456,30,28,0,normal
192.168.28.197,10.0.243.241,26489,443,6,6.344152405597577,797,49,1748,18558,31,22,0,normal
192.168.205.81,10.0.81.43,49179,80,6,1.8775997858883686,974,66,2877,5,27,36,1,injection
192.168.114.40,10.0.95.226,23381,8080,17,0.17215175473895933,34962,55,12656,1746,21,29,1,ransomware
192.168.45.224,10.0.6.214,6993,8080,17,0.01,1748,1798,470,6454,22,19,1,dos
192.168.62.93,10.0.206.67,10005,3389,6,0.6900214994898063,1014,49,290820,10221,25,30,0,normal
192.168.115.186,10.0.140.100,22056,80,6,6.397429740647231,64,1,339,12501,19,22,1,scanning
192.168.67.56,10.0.12.237,55115,80,6,0.4295070477246259,6306,44,112,6987,10,20,0,normal
192.168.40.98,10.0.66.2,42642,3389,17,2.3524814891628165,1295,42,3683,560,23,23,0,normal
192.168.40.91,10.0.143.151,25432,3389,17,0.32549909894915585,4170,45,849,2747,34,24,0,normal
192.168.205.237,10.0.157.81,25265,8080,17,3.6929583747379837,19063,52,43595,61259,15,24,0,normal
192.168.33.6,10.0.224.135,48964,8080,17,5.294109258156551,1232,49,45,13728,20,29,0,normal
192.168.216.147,10.0.222.156,18426,445,17,0.9402887336660168,10831,56,1177,288,29,26,0,normal
192.168.80.168,10.0.142.172,52129,80,17,0.01,34360,1557,5632,9234,15,24,1,dos
192.168.92.97,10.0.158.209,26790,8080,6,13.313436017901202,6570,49,289,16524,23,24,0,normal
192.168.59.59,10.0.160.238,62074,8080,6,2.9204695117183737,12077,61,67,188,19,22,1,backdoor
192.168.48.169,10.0.70.115,4681,80,17,8.111186606950985,6669,38,19857,1051,23,25,0,normal
192.168.13.107,10.0.88.6,22254,22,6,13.099148999274593,3079,17,204,618,22,22,1,password
192.168.45.89,10.0.27.82,19704,80,6,18.315244758470378,15903,65,8845,6967,29,19,0,normal
192.168.181.170,10.0.88.229,18182,22,6,11.42972257754975,74490,49,172,483,26,27,0,normal
192.168.100.191,10.0.120.24,20219,80,6,1.9092702484381587,16481,49,579,311,23,22,0,normal
192.168.155.166,10.0.102.34,43364,22,6,0.01,2023,1177,4986,9731,30,40,1,dos
192.168.188.7,10.0.168.47,36974,80,6,8.367089394523136,803,41,2225,98,25,25,1,xss
192.168.133.235,10.0.207.203,14003,22,6,9.075414295073976,82107,54,170,1589,32,22,1,ransomware
192.168.45.58,10.0.214.246,8891,80,6,0.07644635840668415,1258,53,3168,255,17,23,1,xss
192.168.249.243,10.0.24.65,16179,80,6,15.42160046073425,1040,49,14,9718,25,29,0,normal
192.168.31.23,10.0.18.44,14030,445,17,7.52742196725684,384,73,99,322,25,26,0,normal
192.168.170.138,10.0.76.57,5353,8080,6,7.304389079350201,7614,46,35994,1180,21,25,0,normal
192.168.160.107,10.0.107.156,23575,443,6,0.425201500167917,3112,37,781,9,30,18,0,normal
192.168.181.158,10.0.232.124,36889,8080,6,1.323530539193636,57678,48,4609,1100,25,23,0,normal
192.168.39.159,10.0.199.151,2428,22,6,16.38539430658045,32,35,4349,770,31,27,0,normal
192.168.82.100,10.0.213.162,62169,80,6,3.472511239300174,4519,50,551,1265,20,27,0,normal
192.168.2.206,10.0.139.214,38893,80,17,2.5363100568867685,1329,54,1386,14822,18,21,0,normal
192.168.77.221,10.0.234.163,2393,80,17,9.161058196550048,15071,54,105,3627,22,27,0,normal
192.168.12.39,10.0.116.93,55673,80,6,0.45696160087236737,1702,60,1421,2419,35,18,0,normal
192.168.194.224,10.0.42.28,40457,445,6,2.6973432003308377,941,45,411,250,30,28,0,normal
192.168.13.46,10.0.123.210,19472,443,6,2.3556274868993112,19375,36,71934,78755,22,25,0,normal
192.168.155.113,10.0.206.210,60660,3389,1,2.152771534438363,38483,48,269,27,19,22,0,normal
192.168.233.17,10.0.220.24,36557,22,1,1.8386234381210251,2451,61,3061,100,31,28,0,normal
192.168.104.223,10.0.136.106,52993,443,6,1.179086100177049,2547,41,634,237,33,29,0,normal
192.168.98.188,10.0.118.237,25199,8080,6,0.9492136682831473,37841,47,5579,1604,14,26,0,normal
192.168.192.88,10.0.53.200,1740,3389,17,5.113899934366353,30263,38,72,1196,23,23,0,normal
192.168.109.163,10.0.132.219,14874,3389,17,12.590963133313357,23455,52,842,242,23,26,0,normal
192.168.240.70,10.0.100.5,54216,80,6,3.555045243289669,1332,56,3586,1559,25,28,0,normal
192.168.211.158,10.0.225.49,2735,443,1,1.768928126974469,798,50,1755,11118,23,17,0,normal
192.168.199.74,10.0.98.30,26825,8080,6,0.8667706098008809,78691,62,2955,1225,27,23,0,normal
192.168.233.224,10.0.72.103,22775,80,6,8.864002607841313,10091,44,208,88,26,26,0,normal
192.168.226.63,10.0.63.175,40053,80,17,17.787862551523446,676,48,548,890,16,28,0,normal
192.168.156.60,10.0.26.185,50184,445,6,2.147421886009901,2409,49,1056,213,30,29,1,backdoor
192.168.79.222,10.0.37.226,26197,22,17,1.7191491662360256,3533,55,5217,66,26,32,0,normal
192.168.37.221,10.0.7.127,54294,3389,6,4.600150485155195,2413,38,17921,1184,22,30,0,normal
192.168.22.196,10.0.168.92,7110,8080,6,7.465590421573608,1661,46,26,179,19,20,0,normal
192.168.148.96,10.0.167.190,56559,3389,6,3.038544233309163,34933,45,578,565,22,21,0,normal
192.168.228.242,10.0.103.220,59976,443,6,4.972249976082189,8576,43,293,2551,25,21,0,normal
192.168.68.219,10.0.206.53,48154,22,6,6.303581251207721,270120,56,233,2082,21,34,0,normal
192.168.192.17,10.0.242.230,12247,80,1,0.01,38978,757,1869,12209,21,23,1,dos
192.168.12.150,10.0.132.234,17244,22,6,0.9018413117017969,3915,49,1170,35,35,22,0,normal
192.168.145.138,10.0.210.108,14416,80,17,29.727666281211107,50727,57,116,728,17,37,0,normal
192.168.118.193,10.0.112.153,21075,22,6,2.4891904343095224,6036,45,105,8298,20,24,0,normal
192.168.22.218,10.0.7.230,3270,80,17,6.422302854346844,375714,42,2762,38,21,26,0,normal
192.168.120.251,10.0.156.197,21034,3389,6,4.248003626082462,1587,40,123,779,20,24,0,normal
192.168.210.50,10.0.67.108,62439,3389,6,3.334168358088299,7376,46,273,1638,33,19,0,normal
192.168.14.192,10.0.223.111,3846,3389,6,5.987889290451286,896,55,6952,122,16,24,0,normal
192.168.175.29,10.0.234.250,25691,80,6,2.5188681566192175,1506,39,1548,283,19,23,1,xss
192.168.204.164,10.0.148.83,18258,22,6,0.6740037400725678,1505,41,24227,101,26,27,0,normal
192.168.251.227,10.0.240.124,31678,80,6,3.355885334715622,35329,55,885,1915,28,26,0,normal
192.168.180.125,10.0.139.104,51283,3389,17,3.689842796103467,4519,41,95399,7,33,20,0,normal
192.168.204.7,10.0.67.215,50475,22,17,1.1276203713093165,143040,2235,759,237,29,15,1,ddos
192.168.29.139,10.0.7.151,58278,80,1,13.714711275799283,3595,51,12035,259,28,20,0,normal
192.168.33.134,10.0.189.199,60711,22,6,1.2904587266509076,425,45,204,6735,22,28,0,normal
192.168.111.79,10.0.110.34,65158,445,1,2.6316221785958427,1234,57,298,48,24,19,0,normal
192.168.160.179,10.0.106.147,10693,3389,17,0.8416772212607284,29769,52,32321,14662,21,22,0,normal
192.168.203.58,10.0.58.9,22808,443,6,3.8371628011835774,202,39,272,4887,24,33,0,normal
192.168.215.26,10.0.48.115,30696,22,6,1.8382288636219577,255,56,710,8867,20,15,0,normal
192.168.226.174,10.0.210.41,2106,3389,6,3.359595691155985,107,62,292,466,22,25,0,normal
192.168.226.29,10.0.48.173,12172,8080,6,75.07368385070717,1373,46,10391,473,40,23,1,mitm
192.168.4.209,10.0.234.25,28518,80,6,0.2763751493947266,101,55,97,227,18,13,0,normal
192.168.99.141,10.0.116.78,41959,445,6,7.553093371148001,120,59,14987,3503,24,36,0,normal
192.168.233.39,10.0.108.25,10581,3389,17,5.12336632336472,1882,53,1789,542,39,34,0,normal
192.168.15.119,10.0.147.39,52976,8080,6,2.0831815391035353,5582,55,1592,218,22,27,0,normal
192.168.29.157,10.0.119.79,45520,22,6,0.24329554337008477,481,45,977,540,25,25,0,normal
192.168.75.116,10.0.80.27,37743,22,17,10.03374661348091,6137,58,13380,2303,32,12,0,normal
192.168.32.130,10.0.104.74,48469,8080,17,0.9304131334066111,3719,53,707,87,22,20,0,normal
192.168.175.206,10.0.191.68,49761,445,1,13.349598844202797,8780,59,264,163,28,24,0,normal
192.168.84.22,10.0.243.147,60477,8080,6,3.256144570348461,371,50,3105,16314,25,19,0,normal
